predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
RPA,ARI,22,26.7642,22.3918,31.1366,
RPA,ARI,23,,,,
RPA,ARI,24,9.2755,9.2755,9.2755,
RPA,ARI,25,17.0806,17.0806,17.0806,
RPA,ARI,26,13.1745,12.4223,13.9267,
RPA,ARI,27,14.4878,14.1999,14.7758,
RPA,ARI,28,12.3635,12.2377,12.4893,
RPA,ARI,29,12.0369,11.7071,12.3667,
RPA,ARI,30,3.2803,3.2803,3.2803,
RPA,ARI,31,,,,
RPA,ARI,32,11.0277,10.8074,11.2481,
RPA,ARI,33,,,,
RPA,ARI,34,9.6474,9.6474,9.6474,
RPA,ARI,35,11.5960,11.5960,11.5960,
RPA,ARI,36,8.0029,7.9296,8.0762,
RPA,ARI,37,7.9197,7.4120,8.4273,
RPA,ARI,38,7.9064,7.9064,7.9064,
RPA,ARI,39,7.8034,7.5562,8.0507,
RPA,ARI,40,6.7527,6.7527,6.7527,
RPA,ARI,41,7.2930,7.2930,7.2930,
RPA,ARI,42,,,,
RPA,ARI,43,7.0842,6.8612,7.3072,
RPA,ARI,44,6.6539,6.6253,6.6825,
RPA,ARI,45,4.7417,4.7417,4.7417,
RPA,ARI,46,6.4618,5.8932,7.0304,
RPA,ARI,47,6.3675,6.2014,6.5336,
RPA,ARI,48,6.7877,6.7877,6.7877,
RPA,ARI,49,6.6631,6.4220,6.9042,
RPA,ARI,50,6.4798,6.2427,6.7169,
RPA,ARI,51,6.3048,6.2149,6.3948,
RPA,ARI,52,6.7760,6.4494,7.1026,
RPA,MARI,1,2.0669,2.0669,2.0669,
RPA,MARI,2,2.2017,2.2017,2.2017,2.6279
RPA,MARI,3,2.2824,2.1606,2.4041,2.3625
RPA,MARI,4,1.5825,1.5825,1.5825,2.7083
RPA,MARI,5,2.2873,2.2165,2.3580,2.7346
RPA,MARI,6,2.2918,2.1183,2.4652,3.0401
RPA,MARI,7,2.3841,2.2732,2.4950,3.1938
RPA,MARI,8,2.6443,2.6443,2.6443,3.1146
RPA,MARI,9,2.4973,2.4245,2.5700,2.9853
RPA,MARI,10,2.7930,2.7052,2.8808,3.3029
RPA,MARI,11,1.9742,1.5118,2.4366,3.0242
RPA,MARI,12,2.6709,2.6581,2.6836,3.3429
RPA,MARI,13,1.7524,1.7524,1.7524,3.3786
RPA,MARI,14,3.1604,3.0947,3.2260,3.5566
RPA,MARI,15,3.2960,3.2960,3.2960,3.7387
RPA,MARI,16,3.2145,3.2145,3.2145,1.2361
RPA,MARI,17,3.1664,3.0638,3.2691,3.7951
RPA,MARI,18,2.9993,2.9993,2.9993,4.0639
RPA,MARI,19,2.8535,2.8535,2.8535,2.9477
RPA,MARI,20,2.4849,2.0628,2.9071,
RPA,MARI,21,,,,
RPA,MARI,22,4.6678,4.4986,4.8369,
RPA,MARI,23,,,,
RPA,MARI,24,2.1787,2.1787,2.1787,
RPA,MARI,25,3.9571,3.9571,3.9571,
RPA,MARI,26,3.1016,2.9410,3.2621,
