predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
C_ALVARADO,SAVI,28,0.2439,0.2426,0.2452,
C_ALVARADO,SAVI,29,0.2440,0.2432,0.2447,
C_ALVARADO,SAVI,30,0.1989,0.1989,0.1989,
C_ALVARADO,SAVI,31,,,,
C_ALVARADO,SAVI,32,0.2544,0.2384,0.2705,
C_ALVARADO,SAVI,33,0.2922,0.2922,0.2922,
C_ALVARADO,SAVI,34,0.2497,0.2497,0.2497,
C_ALVARADO,SAVI,35,0.3200,0.3200,0.3200,
C_ALVARADO,SAVI,36,0.3051,0.2856,0.3246,
C_ALVARADO,SAVI,37,0.3083,0.2913,0.3252,
C_ALVARADO,SAVI,38,0.3085,0.2969,0.3200,
C_ALVARADO,SAVI,39,0.2740,0.2570,0.2909,
C_ALVARADO,SAVI,40,0.3721,0.3721,0.3721,
C_ALVARADO,SAVI,41,0.3413,0.3413,0.3413,
C_ALVARADO,SAVI,42,0.4399,0.4261,0.4537,
C_ALVARADO,SAVI,43,0.4761,0.4748,0.4774,
C_ALVARADO,SAVI,44,0.4925,0.4911,0.4940,
C_ALVARADO,SAVI,45,0.4891,0.4754,0.5027,
C_ALVARADO,SAVI,46,0.4821,0.4793,0.4849,
C_ALVARADO,SAVI,47,0.4871,0.4856,0.4887,
C_ALVARADO,SAVI,48,0.4750,0.4749,0.4751,
C_ALVARADO,SAVI,49,0.4733,0.4700,0.4766,
C_ALVARADO,SAVI,50,0.4807,0.4789,0.4825,
C_ALVARADO,SAVI,51,0.4519,0.4518,0.4521,
C_ALVARADO,SAVI,52,0.4530,0.4497,0.4563,
C_ALVARADO,MSAVI,1,0.4099,0.3978,0.4219,0.4418
C_ALVARADO,MSAVI,2,0.3802,0.3703,0.3900,0.4325
C_ALVARADO,MSAVI,3,0.3867,0.3781,0.3954,0.4323
C_ALVARADO,MSAVI,4,0.3789,0.3644,0.3934,0.3812
C_ALVARADO,MSAVI,5,0.3728,0.3608,0.3849,0.4132
C_ALVARADO,MSAVI,6,0.3753,0.3597,0.3909,0.4083
C_ALVARADO,MSAVI,7,0.3528,0.3508,0.3548,0.3869
C_ALVARADO,MSAVI,8,0.3081,0.3081,0.3081,0.4010
C_ALVARADO,MSAVI,9,0.3275,0.3255,0.3295,0.3930
C_ALVARADO,MSAVI,10,0.3239,0.3205,0.3273,0.3776
C_ALVARADO,MSAVI,11,0.3186,0.3185,0.3187,0.3369
C_ALVARADO,MSAVI,12,0.3085,0.3072,0.3097,0.3530
C_ALVARADO,MSAVI,13,0.3038,0.2999,0.3078,0.3401
C_ALVARADO,MSAVI,14,0.3412,0.3232,0.3591,0.3340
C_ALVARADO,MSAVI,15,0.3584,0.3584,0.3584,0.2822
C_ALVARADO,MSAVI,16,0.3244,0.3244,0.3244,
C_ALVARADO,MSAVI,17,0.3255,0.3159,0.3352,
C_ALVARADO,MSAVI,18,0.3196,0.3196,0.3196,0.3349
C_ALVARADO,MSAVI,19,,,,0.3727
C_ALVARADO,MSAVI,20,0.2550,0.2550,0.2550,0.3017
C_ALVARADO,MSAVI,21,,,,0.2522
C_ALVARADO,MSAVI,22,0.2050,0.2050,0.2050,0.1962
C_ALVARADO,MSAVI,23,0.2003,0.2003,0.2003,
C_ALVARADO,MSAVI,24,0.1933,0.1933,0.1933,0.1509
C_ALVARADO,MSAVI,25,0.2054,0.2054,0.2054,
C_ALVARADO,MSAVI,26,0.1972,0.1963,0.1980,
C_ALVARADO,MSAVI,27,0.2039,0.2023,0.2056,
C_ALVARADO,MSAVI,28,0.2130,0.2122,0.2139,
C_ALVARADO,MSAVI,29,0.2145,0.2143,0.2147,
C_ALVARADO,MSAVI,30,0.1697,0.1697,0.1697,
C_ALVARADO,MSAVI,31,,,,
C_ALVARADO,MSAVI,32,0.2236,0.2079,0.2393,
C_ALVARADO,MSAVI,33,0.2606,0.2606,0.2606,
C_ALVARADO,MSAVI,34,0.2214,0.2214,0.2214,
C_ALVARADO,MSAVI,35,0.2900,0.2900,0.2900,
C_ALVARADO,MSAVI,36,0.2773,0.2573,0.2973,
C_ALVARADO,MSAVI,37,0.2804,0.2635,0.2973,
C_ALVARADO,MSAVI,38,0.2802,0.2687,0.2917,
C_ALVARADO,MSAVI,39,0.2446,0.2272,0.2619,
C_ALVARADO,MSAVI,40,0.3490,0.3490,0.3490,
C_ALVARADO,MSAVI,41,0.3163,0.3163,0.3163,
C_ALVARADO,MSAVI,42,0.4362,0.4185,0.4540,
