predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,MCARI,23,,,,0.0426
A_BRITO_RPA,MCARI,24,0.0546,0.0546,0.0546,0.1194
A_BRITO_RPA,MCARI,25,0.0731,0.0731,0.0731,
A_BRITO_RPA,MCARI,26,0.0723,0.0698,0.0749,0.0895
A_BRITO_RPA,MCARI,27,0.0820,0.0785,0.0856,0.1039
A_BRITO_RPA,MCARI,28,0.0764,0.0762,0.0766,0.1042
A_BRITO_RPA,MCARI,29,0.0792,0.0738,0.0847,
A_BRITO_RPA,MCARI,30,0.0485,0.0485,0.0485,
A_BRITO_RPA,MCARI,31,,,,
A_BRITO_RPA,MCARI,32,0.0806,0.0794,0.0818,
A_BRITO_RPA,MCARI,33,,,,
A_BRITO_RPA,MCARI,34,0.0841,0.0841,0.0841,
A_BRITO_RPA,MCARI,35,0.1139,0.1139,0.1139,
A_BRITO_RPA,MCARI,36,0.0808,0.0767,0.0849,
A_BRITO_RPA,MCARI,37,0.0801,0.0755,0.0847,
A_BRITO_RPA,MCARI,38,0.0758,0.0758,0.0758,
A_BRITO_RPA,MCARI,39,0.0877,0.0818,0.0936,
A_BRITO_RPA,MCARI,40,0.0730,0.0730,0.0730,
A_BRITO_RPA,MCARI,41,0.0849,0.0849,0.0849,
A_BRITO_RPA,MCARI,42,,,,
A_BRITO_RPA,MCARI,43,0.0872,0.0813,0.0932,
A_BRITO_RPA,MCARI,44,0.0878,0.0849,0.0908,
A_BRITO_RPA,MCARI,45,0.0874,0.0874,0.0874,
A_BRITO_RPA,MCARI,46,0.1017,0.0845,0.1190,
A_BRITO_RPA,MCARI,47,0.0855,0.0825,0.0885,
A_BRITO_RPA,MCARI,48,0.0850,0.0850,0.0850,
A_BRITO_RPA,MCARI,49,0.0903,0.0833,0.0973,
A_BRITO_RPA,MCARI,50,0.0771,0.0739,0.0803,
A_BRITO_RPA,MCARI,51,0.0746,0.0735,0.0756,
A_BRITO_RPA,MCARI,52,0.0756,0.0733,0.0778,
A_BRITO_RPA,GNDVI,1,0.6086,0.6086,0.6086,
A_BRITO_RPA,GNDVI,2,0.5950,0.5950,0.5950,0.6749
A_BRITO_RPA,GNDVI,3,0.6103,0.5953,0.6253,0.6642
A_BRITO_RPA,GNDVI,4,0.5408,0.5408,0.5408,0.6685
A_BRITO_RPA,GNDVI,5,0.6098,0.5986,0.6210,0.6846
A_BRITO_RPA,GNDVI,6,0.6096,0.5912,0.6281,0.7029
A_BRITO_RPA,GNDVI,7,0.6161,0.6008,0.6314,0.7017
A_BRITO_RPA,GNDVI,8,0.6476,0.6476,0.6476,0.7043
A_BRITO_RPA,GNDVI,9,0.6205,0.6074,0.6336,0.6947
A_BRITO_RPA,GNDVI,10,0.6404,0.6295,0.6512,0.6995
A_BRITO_RPA,GNDVI,11,0.5678,0.5399,0.5956,0.6937
A_BRITO_RPA,GNDVI,12,0.6344,0.6259,0.6430,0.7149
A_BRITO_RPA,GNDVI,13,0.5711,0.5711,0.5711,0.7219
A_BRITO_RPA,GNDVI,14,0.6705,0.6557,0.6854,0.7245
A_BRITO_RPA,GNDVI,15,0.6929,0.6929,0.6929,0.7409
A_BRITO_RPA,GNDVI,16,0.6556,0.6556,0.6556,0.5883
A_BRITO_RPA,GNDVI,17,0.6750,0.6629,0.6870,0.7383
A_BRITO_RPA,GNDVI,18,0.7025,0.7025,0.7025,0.7539
A_BRITO_RPA,GNDVI,19,0.6625,0.6625,0.6625,0.7194
A_BRITO_RPA,GNDVI,20,0.6654,0.6629,0.6679,0.7501
A_BRITO_RPA,GNDVI,21,,,,0.7149
A_BRITO_RPA,GNDVI,22,0.7263,0.7156,0.7369,
A_BRITO_RPA,GNDVI,23,,,,0.5855
A_BRITO_RPA,GNDVI,24,0.6437,0.6437,0.6437,0.7779
A_BRITO_RPA,GNDVI,25,0.7525,0.7525,0.7525,
A_BRITO_RPA,GNDVI,26,0.6920,0.6908,0.6933,0.7613
A_BRITO_RPA,GNDVI,27,0.6943,0.6815,0.7072,0.7410
A_BRITO_RPA,GNDVI,28,0.6820,0.6685,0.6954,0.6987
A_BRITO_RPA,GNDVI,29,0.6810,0.6676,0.6943,
A_BRITO_RPA,GNDVI,30,0.5469,0.5469,0.5469,
A_BRITO_RPA,GNDVI,31,,,,
A_BRITO_RPA,GNDVI,32,0.6749,0.6582,0.6917,
A_BRITO_RPA,GNDVI,33,,,,
A_BRITO_RPA,GNDVI,34,0.6366,0.6366,0.6366,
A_BRITO_RPA,GNDVI,35,0.6919,0.6919,0.6919,
A_BRITO_RPA,GNDVI,36,0.6373,0.6307,0.6439,
A_BRITO_RPA,GNDVI,37,0.6312,0.6162,0.6462,
A_BRITO_RPA,GNDVI,38,0.6498,0.6498,0.6498,
A_BRITO_RPA,GNDVI,39,0.6248,0.6165,0.6331,
