predio,band,month,historical_median,historical_p25,historical_p75,value_2026
R_PORFIRI,NDCI,11,0.0305,0.0281,0.0362,
R_PORFIRI,NDCI,12,0.0418,0.0331,0.0532,
R_PORFIRI,PSSRB1,1,0.9431,0.5732,0.9972,1.9718
R_PORFIRI,PSSRB1,2,0.6731,0.5104,0.8885,2.0106
R_PORFIRI,PSSRB1,3,0.4969,0.4857,0.6834,1.3414
R_PORFIRI,PSSRB1,4,0.7858,0.6077,0.8848,1.0996
R_PORFIRI,PSSRB1,5,0.4833,0.3412,0.7064,0.5752
R_PORFIRI,PSSRB1,6,0.2574,0.1959,0.3672,
R_PORFIRI,PSSRB1,7,0.1811,0.1644,0.1992,
R_PORFIRI,PSSRB1,8,0.1680,0.1605,0.1775,
R_PORFIRI,PSSRB1,9,0.1525,0.1473,0.1565,
R_PORFIRI,PSSRB1,10,0.2173,0.1870,0.2604,
R_PORFIRI,PSSRB1,11,0.6636,0.5302,0.8501,
R_PORFIRI,PSSRB1,12,1.2501,0.9010,1.6575,
R_PORFIRI,SIPI1,1,0.1266,0.1174,0.1535,0.1019
R_PORFIRI,SIPI1,2,0.1208,0.1107,0.1339,0.1027
R_PORFIRI,SIPI1,3,0.1206,0.1107,0.1294,0.1041
R_PORFIRI,SIPI1,4,0.1192,0.1109,0.1270,0.1047
R_PORFIRI,SIPI1,5,0.1131,0.1127,0.1149,0.1184
R_PORFIRI,SIPI1,6,0.1445,0.1331,0.1818,
R_PORFIRI,SIPI1,7,0.1782,0.1695,0.1925,
R_PORFIRI,SIPI1,8,0.1833,0.1748,0.1942,
R_PORFIRI,SIPI1,9,0.2099,0.2076,0.2313,
R_PORFIRI,SIPI1,10,0.1715,0.1654,0.1825,
R_PORFIRI,SIPI1,11,0.1350,0.1153,0.1533,
R_PORFIRI,SIPI1,12,0.1193,0.1041,0.1355,
R_PORFIRI,LAI,1,0.2020,0.1123,0.2105,0.3414
R_PORFIRI,LAI,2,0.1550,0.1204,0.1905,0.3517
R_PORFIRI,LAI,3,0.1311,0.1162,0.1785,0.2948
R_PORFIRI,LAI,4,0.1562,0.1279,0.1866,0.2435
R_PORFIRI,LAI,5,0.1104,0.0949,0.1728,0.1664
R_PORFIRI,LAI,6,0.0681,0.0278,0.1045,
R_PORFIRI,LAI,7,0.0125,0.0094,0.0315,
R_PORFIRI,LAI,8,0.0074,0.0060,0.0080,
R_PORFIRI,LAI,9,0.0108,0.0089,0.0142,
R_PORFIRI,LAI,10,0.0403,0.0254,0.0506,
R_PORFIRI,LAI,11,0.1236,0.1021,0.1502,
R_PORFIRI,LAI,12,0.2203,0.1834,0.2880,
R_PORFIRI,LEAF_CHL,1,9.5790,6.9867,11.9711,19.9699
R_PORFIRI,LEAF_CHL,2,8.7784,7.3732,10.7424,22.2125
R_PORFIRI,LEAF_CHL,3,6.7125,6.4651,9.4990,17.7284
R_PORFIRI,LEAF_CHL,4,7.9441,6.9206,9.2276,12.6867
R_PORFIRI,LEAF_CHL,5,4.1951,4.0158,8.4964,7.1094
R_PORFIRI,LEAF_CHL,6,2.5689,1.7625,3.8168,
R_PORFIRI,LEAF_CHL,7,1.4296,1.1910,1.8620,
R_PORFIRI,LEAF_CHL,8,1.2892,1.1371,1.4237,
R_PORFIRI,LEAF_CHL,9,1.0138,0.8966,1.1505,
R_PORFIRI,LEAF_CHL,10,1.9764,1.5658,2.5199,
R_PORFIRI,LEAF_CHL,11,6.4991,5.4280,8.2587,
R_PORFIRI,LEAF_CHL,12,11.4215,9.3802,15.6051,
R_PORFIRI,CANOPY_CHL,1,5.5454,1.8092,6.3837,21.9727
R_PORFIRI,CANOPY_CHL,2,6.5623,3.2802,9.7197,21.7751
R_PORFIRI,CANOPY_CHL,3,7.9712,5.0583,11.5035,22.5549
R_PORFIRI,CANOPY_CHL,4,9.4449,6.1386,13.1518,20.8558
R_PORFIRI,CANOPY_CHL,5,5.5300,5.0724,13.2715,11.6327
R_PORFIRI,CANOPY_CHL,6,1.8472,0.5698,4.4999,
R_PORFIRI,CANOPY_CHL,7,0.2041,0.1605,0.6160,
R_PORFIRI,CANOPY_CHL,8,0.1119,0.0964,0.1326,
R_PORFIRI,CANOPY_CHL,9,0.1286,0.1029,0.1494,
R_PORFIRI,CANOPY_CHL,10,1.0529,0.4685,1.6122,
R_PORFIRI,CANOPY_CHL,11,7.0515,5.7727,9.6127,
R_PORFIRI,CANOPY_CHL,12,10.9339,9.3529,15.9944,
R_PORFIRI,FAPAR,1,0.0588,0.0367,0.0629,0.0843
R_PORFIRI,FAPAR,2,0.0554,0.0450,0.0649,0.0855
R_PORFIRI,FAPAR,3,0.0526,0.0464,0.0638,0.0810
R_PORFIRI,FAPAR,4,0.0565,0.0485,0.0647,0.0748
R_PORFIRI,FAPAR,5,0.0493,0.0407,0.0621,0.0627
R_PORFIRI,FAPAR,6,0.0347,0.0173,0.0455,
R_PORFIRI,FAPAR,7,0.0096,0.0085,0.0171,
R_PORFIRI,FAPAR,8,0.0074,0.0066,0.0083,
R_PORFIRI,FAPAR,9,0.0050,0.0049,0.0054,
R_PORFIRI,FAPAR,10,0.0209,0.0133,0.0265,
R_PORFIRI,FAPAR,11,0.0479,0.0445,0.0549,
R_PORFIRI,FAPAR,12,0.0647,0.0540,0.0777,
R_PORFIRI,FCOVER,1,0.0532,0.0303,0.0568,0.0825
R_PORFIRI,FCOVER,2,0.0445,0.0367,0.0574,0.0828
R_PORFIRI,FCOVER,3,0.0427,0.0361,0.0535,0.0755
R_PORFIRI,FCOVER,4,0.0456,0.0374,0.0547,0.0666
R_PORFIRI,FCOVER,5,0.0396,0.0289,0.0503,0.0499
R_PORFIRI,FCOVER,6,0.0207,0.0104,0.0292,
R_PORFIRI,FCOVER,7,0.0066,0.0064,0.0092,
R_PORFIRI,FCOVER,8,0.0053,0.0049,0.0060,
R_PORFIRI,FCOVER,9,0.0038,0.0036,0.0041,
R_PORFIRI,FCOVER,10,0.0153,0.0088,0.0198,
R_PORFIRI,FCOVER,11,0.0419,0.0369,0.0480,
R_PORFIRI,FCOVER,12,0.0598,0.0489,0.0740,
R_PORFIRI,PSRI,1,0.0104,0.0086,0.0204,0.0016
R_PORFIRI,PSRI,2,0.0122,0.0083,0.0165,0.0025
R_PORFIRI,PSRI,3,0.0117,0.0078,0.0157,0.0035
R_PORFIRI,PSRI,4,0.0127,0.0085,0.0156,0.0045
R_PORFIRI,PSRI,5,0.0091,0.0085,0.0104,0.0162
R_PORFIRI,PSRI,6,0.0307,0.0274,0.0345,
R_PORFIRI,PSRI,7,0.0378,0.0302,0.0409,
R_PORFIRI,PSRI,8,0.0362,0.0304,0.0385,
R_PORFIRI,PSRI,9,0.0363,0.0354,0.0377,
R_PORFIRI,PSRI,10,0.0255,0.0235,0.0317,
R_PORFIRI,PSRI,11,0.0148,0.0102,0.0163,
R_PORFIRI,PSRI,12,0.0088,0.0031,0.0130,
R_PORFIRI,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
R_PORFIRI,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
R_PORFIRI,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
R_PORFIRI,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
R_PORFIRI,CLEAR_PIXEL_COUNT,5,0.4441,0.0000,1.0000,1.5000
R_PORFIRI,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,9,1.5000,1.0000,2.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,10,1.0000,0.2500,1.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,11,1.0000,1.0000,2.0000,
R_PORFIRI,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
