predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
G1,ARI,38,7.9221,7.9221,7.9221,
G1,ARI,39,7.1813,6.8057,7.5568,
G1,ARI,40,7.4810,7.4810,7.4810,
G1,ARI,41,6.5479,6.5479,6.5479,
G1,ARI,42,7.5853,7.3316,7.8390,
G1,ARI,43,7.3109,7.1540,7.4678,
G1,ARI,44,8.0413,7.5524,8.5301,
G1,ARI,45,6.7092,6.4996,6.9188,
G1,ARI,46,7.5172,7.3398,7.6947,
G1,ARI,47,7.5913,7.5734,7.6091,
G1,ARI,48,7.3250,7.0548,7.5953,
G1,ARI,49,8.3062,8.0268,8.5857,
G1,ARI,50,7.8610,7.6654,8.0567,
G1,ARI,51,6.9085,6.7488,7.0683,
G1,ARI,52,7.5812,7.5053,7.6570,
G1,MARI,1,2.6338,2.5827,2.6848,3.7550
G1,MARI,2,2.6093,2.5115,2.7071,3.2054
G1,MARI,3,2.8359,2.7468,2.9249,2.9567
G1,MARI,4,2.6247,2.5677,2.6816,2.7380
G1,MARI,5,2.8209,2.8061,2.8358,3.1410
G1,MARI,6,2.7854,2.5790,2.9919,3.0910
G1,MARI,7,2.8961,2.7805,3.0117,3.5544
G1,MARI,8,2.5422,2.5422,2.5422,2.9832
G1,MARI,9,2.9873,2.9127,3.0619,2.8920
G1,MARI,10,2.9290,2.8671,2.9909,2.9879
G1,MARI,11,2.8933,2.6225,3.1641,2.8258
G1,MARI,12,2.6119,2.4171,2.8066,2.8476
G1,MARI,13,2.6124,2.5921,2.6327,2.9743
G1,MARI,14,2.6142,2.5317,2.6966,3.3553
G1,MARI,15,3.1612,3.1612,3.1612,2.9614
G1,MARI,16,4.1332,4.1332,4.1332,
G1,MARI,17,3.1746,2.9066,3.4427,1.9867
G1,MARI,18,2.8965,2.8965,2.8965,3.4779
G1,MARI,19,,,,
G1,MARI,20,3.0282,3.0282,3.0282,
G1,MARI,21,,,,
G1,MARI,22,2.5962,2.5962,2.5962,
G1,MARI,23,2.9034,2.9034,2.9034,
G1,MARI,24,1.9526,1.9526,1.9526,
G1,MARI,25,2.7686,2.7686,2.7686,
G1,MARI,26,1.8018,1.6232,1.9803,
G1,MARI,27,1.6171,1.5374,1.6968,
G1,MARI,28,1.5056,1.4117,1.5995,
G1,MARI,29,1.3793,1.2433,1.5153,
G1,MARI,30,0.3933,0.3933,0.3933,
G1,MARI,31,,,,
G1,MARI,32,1.3426,1.3338,1.3515,
G1,MARI,33,0.9455,0.9455,0.9455,
G1,MARI,34,1.0570,1.0570,1.0570,
G1,MARI,35,1.2233,1.2233,1.2233,
G1,MARI,36,1.0358,0.9834,1.0882,
