predio,band,month,historical_median,historical_p25,historical_p75,value_2026
E_SAZO,NDCI,1,0.0410,0.0373,0.0427,0.0464
E_SAZO,NDCI,2,0.0399,0.0371,0.0425,0.0431
E_SAZO,NDCI,3,0.0379,0.0359,0.0390,0.0408
E_SAZO,NDCI,4,0.0410,0.0372,0.0445,0.0406
E_SAZO,NDCI,5,0.0366,0.0323,0.0373,0.0242
E_SAZO,NDCI,6,0.0125,0.0118,0.0160,
E_SAZO,NDCI,7,0.0098,0.0095,0.0110,
E_SAZO,NDCI,8,0.0114,0.0104,0.0128,
E_SAZO,NDCI,9,0.0072,0.0067,0.0085,
E_SAZO,NDCI,10,0.0248,0.0124,0.0295,
E_SAZO,NDCI,11,0.0444,0.0429,0.0480,
E_SAZO,NDCI,12,0.0488,0.0469,0.0508,
E_SAZO,PSSRB1,1,0.8575,0.7909,0.9491,1.0274
E_SAZO,PSSRB1,2,0.8063,0.7660,0.8274,0.9319
E_SAZO,PSSRB1,3,0.7350,0.6095,0.8485,0.7732
E_SAZO,PSSRB1,4,0.7381,0.6590,0.9129,0.7139
E_SAZO,PSSRB1,5,0.5144,0.4123,0.5349,0.2922
E_SAZO,PSSRB1,6,0.1961,0.1911,0.2235,
E_SAZO,PSSRB1,7,0.1891,0.1849,0.1914,
E_SAZO,PSSRB1,8,0.1966,0.1923,0.2092,
E_SAZO,PSSRB1,9,0.1573,0.1552,0.1627,
E_SAZO,PSSRB1,10,0.3293,0.1809,0.3984,
E_SAZO,PSSRB1,11,0.8799,0.7543,1.0558,
E_SAZO,PSSRB1,12,1.1967,1.1578,1.2426,
E_SAZO,SIPI1,1,0.1063,0.1061,0.1080,0.1051
E_SAZO,SIPI1,2,0.1080,0.1076,0.1082,0.1079
E_SAZO,SIPI1,3,0.1092,0.1085,0.1109,0.1095
E_SAZO,SIPI1,4,0.1110,0.1097,0.1124,0.1129
E_SAZO,SIPI1,5,0.1216,0.1194,0.1320,0.1452
E_SAZO,SIPI1,6,0.1696,0.1650,0.1771,
E_SAZO,SIPI1,7,0.1753,0.1725,0.1823,
E_SAZO,SIPI1,8,0.1581,0.1510,0.1724,
E_SAZO,SIPI1,9,0.2009,0.1915,0.2085,
E_SAZO,SIPI1,10,0.1290,0.1198,0.1746,
E_SAZO,SIPI1,11,0.1073,0.1069,0.1096,
E_SAZO,SIPI1,12,0.1052,0.1047,0.1060,
E_SAZO,LAI,1,0.2020,0.1839,0.2154,0.2189
E_SAZO,LAI,2,0.1882,0.1842,0.1920,0.1991
E_SAZO,LAI,3,0.1810,0.1642,0.1944,0.1840
E_SAZO,LAI,4,0.1700,0.1554,0.1947,0.1617
E_SAZO,LAI,5,0.1303,0.1026,0.1342,0.0745
E_SAZO,LAI,6,0.0316,0.0227,0.0506,
E_SAZO,LAI,7,0.0139,0.0110,0.0167,
E_SAZO,LAI,8,0.0182,0.0111,0.0208,
E_SAZO,LAI,9,-0.0024,-0.0037,0.0003,
E_SAZO,LAI,10,0.0731,0.0169,0.0915,
E_SAZO,LAI,11,0.1663,0.1484,0.1878,
E_SAZO,LAI,12,0.2179,0.2140,0.2207,
E_SAZO,LEAF_CHL,1,10.8065,10.1570,12.2604,11.6600
E_SAZO,LEAF_CHL,2,10.3566,8.9630,10.5000,10.6842
E_SAZO,LEAF_CHL,3,9.3206,8.0493,10.5664,9.3211
E_SAZO,LEAF_CHL,4,8.3105,7.4735,9.7245,7.1743
E_SAZO,LEAF_CHL,5,5.0769,4.0102,5.5046,3.0097
E_SAZO,LEAF_CHL,6,1.8972,1.8565,2.2689,
E_SAZO,LEAF_CHL,7,1.6359,1.5395,1.6991,
E_SAZO,LEAF_CHL,8,1.7245,1.6871,1.9522,
E_SAZO,LEAF_CHL,9,1.0068,0.9809,1.1465,
E_SAZO,LEAF_CHL,10,3.3124,1.3687,3.9046,
E_SAZO,LEAF_CHL,11,8.3640,7.2063,9.9214,
E_SAZO,LEAF_CHL,12,12.1504,11.5864,12.6496,
E_SAZO,CANOPY_CHL,1,20.9180,18.8345,21.1506,22.5303
E_SAZO,CANOPY_CHL,2,19.8335,17.0663,20.3312,20.6940
E_SAZO,CANOPY_CHL,3,17.1032,13.5634,20.6062,17.6691
E_SAZO,CANOPY_CHL,4,14.5681,12.4845,19.4610,12.0140
E_SAZO,CANOPY_CHL,5,6.6835,4.4525,7.4894,2.3095
E_SAZO,CANOPY_CHL,6,0.6077,0.4257,1.1639,
E_SAZO,CANOPY_CHL,7,0.2287,0.1725,0.2453,
E_SAZO,CANOPY_CHL,8,0.3636,0.2142,0.4689,
E_SAZO,CANOPY_CHL,9,-0.0220,-0.0342,0.0087,
E_SAZO,CANOPY_CHL,10,2.5039,0.2387,3.6696,
E_SAZO,CANOPY_CHL,11,14.3389,11.1244,18.7595,
E_SAZO,CANOPY_CHL,12,20.9489,20.1306,21.9275,
E_SAZO,FAPAR,1,0.0713,0.0676,0.0734,0.0743
E_SAZO,FAPAR,2,0.0679,0.0674,0.0690,0.0698
E_SAZO,FAPAR,3,0.0659,0.0631,0.0676,0.0667
E_SAZO,FAPAR,4,0.0635,0.0607,0.0675,0.0618
E_SAZO,FAPAR,5,0.0554,0.0468,0.0559,0.0397
E_SAZO,FAPAR,6,0.0186,0.0156,0.0283,
E_SAZO,FAPAR,7,0.0106,0.0103,0.0111,
E_SAZO,FAPAR,8,0.0132,0.0108,0.0148,
E_SAZO,FAPAR,9,0.0059,0.0058,0.0071,
