predio,band,month,historical_median,historical_p25,historical_p75,value_2026
NOG,PSRI,6,0.2273,0.1855,0.2326,
NOG,PSRI,7,0.1980,0.1779,0.2090,
NOG,PSRI,8,0.1480,0.1120,0.1746,
NOG,PSRI,9,0.1460,0.1195,0.1712,
NOG,PSRI,10,0.1040,0.0954,0.1234,
NOG,PSRI,11,0.0874,0.0833,0.1006,
NOG,PSRI,12,0.0862,0.0790,0.0900,
NOG,CLEAR_PIXEL_COUNT,1,1.0000,1.0000,2.0000,1.0000
NOG,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,1.0000,2.0000
NOG,CLEAR_PIXEL_COUNT,3,1.0000,1.0000,2.0000,1.5000
NOG,CLEAR_PIXEL_COUNT,4,1.0000,0.7500,2.0000,1.0000
NOG,CLEAR_PIXEL_COUNT,5,0.0000,0.0000,0.7500,0.1197
NOG,CLEAR_PIXEL_COUNT,6,1.0000,0.0000,1.0000,
NOG,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,2.0000,
NOG,CLEAR_PIXEL_COUNT,8,1.0000,0.0000,1.0000,
NOG,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,1.2500,
NOG,CLEAR_PIXEL_COUNT,10,1.0000,1.0000,1.0000,
NOG,CLEAR_PIXEL_COUNT,11,1.5000,1.0000,2.0000,
NOG,CLEAR_PIXEL_COUNT,12,2.0000,1.0000,2.0000,
