predio,band,month,historical_median,historical_p25,historical_p75,value_2026
V_FERNANDEZ,EVI2,2,0.0375,0.0307,0.0403,0.0467
V_FERNANDEZ,EVI2,3,0.0286,0.0275,0.0298,0.0394
V_FERNANDEZ,EVI2,4,0.0246,0.0224,0.0295,0.0355
V_FERNANDEZ,EVI2,5,0.0195,0.0192,0.0248,0.0247
V_FERNANDEZ,EVI2,6,0.0123,0.0120,0.0127,
V_FERNANDEZ,EVI2,7,0.0143,0.0139,0.0164,
V_FERNANDEZ,EVI2,8,0.0216,0.0185,0.0264,
V_FERNANDEZ,EVI2,9,0.0209,0.0136,0.0377,
V_FERNANDEZ,EVI2,10,0.0196,0.0150,0.0208,
V_FERNANDEZ,EVI2,11,0.0331,0.0291,0.0348,
V_FERNANDEZ,EVI2,12,0.0440,0.0395,0.0487,
V_FERNANDEZ,KNDVI,1,0.0379,0.0348,0.0383,0.0531
V_FERNANDEZ,KNDVI,2,0.0360,0.0309,0.0387,0.0481
V_FERNANDEZ,KNDVI,3,0.0290,0.0267,0.0306,0.0404
V_FERNANDEZ,KNDVI,4,0.0257,0.0233,0.0314,0.0322
V_FERNANDEZ,KNDVI,5,0.0220,0.0174,0.0238,0.0158
V_FERNANDEZ,KNDVI,6,0.0124,0.0122,0.0127,
V_FERNANDEZ,KNDVI,7,0.0116,0.0101,0.0137,
V_FERNANDEZ,KNDVI,8,0.0164,0.0153,0.0256,
V_FERNANDEZ,KNDVI,9,0.0157,0.0080,0.0339,
V_FERNANDEZ,KNDVI,10,0.0139,0.0098,0.0144,
V_FERNANDEZ,KNDVI,11,0.0275,0.0247,0.0308,
V_FERNANDEZ,KNDVI,12,0.0427,0.0364,0.0469,
V_FERNANDEZ,MCARI,1,0.0073,0.0070,0.0075,0.0133
V_FERNANDEZ,MCARI,2,0.0066,0.0062,0.0071,0.0109
V_FERNANDEZ,MCARI,3,0.0054,0.0045,0.0055,0.0089
V_FERNANDEZ,MCARI,4,0.0041,0.0030,0.0053,0.0080
V_FERNANDEZ,MCARI,5,0.0039,0.0039,0.0046,0.0044
V_FERNANDEZ,MCARI,6,0.0018,0.0016,0.0019,
V_FERNANDEZ,MCARI,7,0.0023,0.0018,0.0025,
V_FERNANDEZ,MCARI,8,0.0060,0.0049,0.0063,
V_FERNANDEZ,MCARI,9,0.0042,0.0016,0.0086,
V_FERNANDEZ,MCARI,10,0.0024,0.0020,0.0031,
V_FERNANDEZ,MCARI,11,0.0057,0.0044,0.0068,
V_FERNANDEZ,MCARI,12,0.0091,0.0072,0.0114,
V_FERNANDEZ,MSI,1,0.0563,0.0557,0.0581,0.0475
V_FERNANDEZ,MSI,2,0.0594,0.0563,0.0661,0.0531
V_FERNANDEZ,MSI,3,0.0695,0.0656,0.0715,0.0606
V_FERNANDEZ,MSI,4,0.0760,0.0700,0.0774,0.0634
V_FERNANDEZ,MSI,5,0.0793,0.0776,0.0838,0.0845
V_FERNANDEZ,MSI,6,0.1141,0.1122,0.1151,
V_FERNANDEZ,MSI,7,0.1102,0.1029,0.1162,
V_FERNANDEZ,MSI,8,0.0900,0.0875,0.0921,
V_FERNANDEZ,MSI,9,0.0958,0.0652,0.1132,
V_FERNANDEZ,MSI,10,0.0889,0.0851,0.0993,
V_FERNANDEZ,MSI,11,0.0646,0.0628,0.0700,
V_FERNANDEZ,MSI,12,0.0529,0.0508,0.0552,
V_FERNANDEZ,NDMISTRESS,1,0.0303,0.0288,0.0311,0.0368
V_FERNANDEZ,NDMISTRESS,2,0.0277,0.0226,0.0301,0.0318
V_FERNANDEZ,NDMISTRESS,3,0.0208,0.0194,0.0234,0.0272
V_FERNANDEZ,NDMISTRESS,4,0.0162,0.0152,0.0196,0.0249
V_FERNANDEZ,NDMISTRESS,5,0.0135,0.0115,0.0144,0.0101
V_FERNANDEZ,NDMISTRESS,6,-0.0026,-0.0041,-0.0024,
V_FERNANDEZ,NDMISTRESS,7,-0.0036,-0.0057,0.0007,
V_FERNANDEZ,NDMISTRESS,8,0.0076,0.0076,0.0106,
V_FERNANDEZ,NDMISTRESS,9,0.0053,-0.0043,0.0249,
V_FERNANDEZ,NDMISTRESS,10,0.0073,0.0029,0.0092,
V_FERNANDEZ,NDMISTRESS,11,0.0229,0.0187,0.0240,
V_FERNANDEZ,NDMISTRESS,12,0.0325,0.0304,0.0338,
V_FERNANDEZ,NDII,1,0.0283,0.0272,0.0288,0.0360
V_FERNANDEZ,NDII,2,0.0261,0.0208,0.0283,0.0313
V_FERNANDEZ,NDII,3,0.0184,0.0170,0.0211,0.0253
V_FERNANDEZ,NDII,4,0.0144,0.0132,0.0182,0.0233
V_FERNANDEZ,NDII,5,0.0120,0.0095,0.0133,0.0088
V_FERNANDEZ,NDII,6,-0.0054,-0.0067,-0.0054,
V_FERNANDEZ,NDII,7,-0.0045,-0.0069,-0.0009,
V_FERNANDEZ,NDII,8,0.0055,0.0055,0.0101,
V_FERNANDEZ,NDII,9,0.0037,-0.0054,0.0248,
V_FERNANDEZ,NDII,10,0.0061,0.0010,0.0087,
V_FERNANDEZ,NDII,11,0.0217,0.0180,0.0232,
V_FERNANDEZ,NDII,12,0.0311,0.0292,0.0331,
V_FERNANDEZ,NDCI,1,0.0276,0.0264,0.0280,0.0415
V_FERNANDEZ,NDCI,2,0.0258,0.0253,0.0279,0.0369
