predio,band,month,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RPA,NDCI,3,0.2345,0.2011,0.2398,0.2755
A_BRITO_RPA,NDCI,4,0.2533,0.2501,0.2629,0.2980
A_BRITO_RPA,NDCI,5,0.2706,0.2551,0.3131,0.3183
A_BRITO_RPA,NDCI,6,0.3185,0.2984,0.3337,
A_BRITO_RPA,NDCI,7,0.2969,0.2897,0.3244,
A_BRITO_RPA,NDCI,8,0.3101,0.3009,0.3262,
A_BRITO_RPA,NDCI,9,0.2796,0.2661,0.3026,
A_BRITO_RPA,NDCI,10,0.2652,0.2437,0.2781,
A_BRITO_RPA,NDCI,11,0.2415,0.2336,0.2614,
A_BRITO_RPA,NDCI,12,0.2387,0.2257,0.2618,
A_BRITO_RPA,PSSRB1,1,4.8075,4.5280,5.1130,6.1214
A_BRITO_RPA,PSSRB1,2,5.2269,4.9424,5.2480,7.0420
A_BRITO_RPA,PSSRB1,3,6.0100,4.8967,6.0763,7.0636
A_BRITO_RPA,PSSRB1,4,7.6116,7.1809,7.8079,8.0255
A_BRITO_RPA,PSSRB1,5,7.5801,7.2211,9.8162,7.5000
A_BRITO_RPA,PSSRB1,6,8.2482,7.1747,9.6108,
A_BRITO_RPA,PSSRB1,7,8.4504,7.6228,8.9456,
A_BRITO_RPA,PSSRB1,8,8.4248,8.2165,8.6573,
A_BRITO_RPA,PSSRB1,9,6.4738,6.3170,6.7882,
A_BRITO_RPA,PSSRB1,10,4.9422,4.6684,5.3396,
A_BRITO_RPA,PSSRB1,11,4.6287,4.2361,5.3884,
A_BRITO_RPA,PSSRB1,12,5.1370,4.5622,5.9231,
A_BRITO_RPA,SIPI1,1,1.4681,1.3817,1.6118,1.2559
A_BRITO_RPA,SIPI1,2,1.4906,1.3561,1.6439,1.2586
A_BRITO_RPA,SIPI1,3,1.4619,1.3488,1.5406,1.2400
A_BRITO_RPA,SIPI1,4,1.3734,1.3039,1.4589,1.1936
A_BRITO_RPA,SIPI1,5,1.2938,1.2207,1.3752,1.1545
A_BRITO_RPA,SIPI1,6,1.1928,1.1573,1.2497,
A_BRITO_RPA,SIPI1,7,1.2194,1.2091,1.3553,
A_BRITO_RPA,SIPI1,8,1.3400,1.2494,1.4317,
A_BRITO_RPA,SIPI1,9,1.3082,1.2922,1.4395,
A_BRITO_RPA,SIPI1,10,1.4031,1.3318,1.4789,
A_BRITO_RPA,SIPI1,11,1.3756,1.3132,1.4360,
A_BRITO_RPA,SIPI1,12,1.3356,1.2875,1.3853,
A_BRITO_RPA,LAI,1,1.0977,1.0638,1.1334,1.4345
A_BRITO_RPA,LAI,2,1.1377,1.0996,1.1761,1.5207
A_BRITO_RPA,LAI,3,1.2221,1.1230,1.2563,1.5857
A_BRITO_RPA,LAI,4,1.4628,1.3740,1.5769,1.7679
A_BRITO_RPA,LAI,5,1.6069,1.5345,1.7414,1.8878
A_BRITO_RPA,LAI,6,1.6202,1.6149,1.7125,
A_BRITO_RPA,LAI,7,1.4805,1.3931,1.6053,
A_BRITO_RPA,LAI,8,1.4516,1.3824,1.5732,
A_BRITO_RPA,LAI,9,1.3230,1.2637,1.4054,
A_BRITO_RPA,LAI,10,1.0881,0.9382,1.1632,
A_BRITO_RPA,LAI,11,1.0105,0.9221,1.1103,
A_BRITO_RPA,LAI,12,1.1459,0.9938,1.3367,
A_BRITO_RPA,LEAF_CHL,1,67.8390,64.6538,71.4168,93.6765
A_BRITO_RPA,LEAF_CHL,2,67.5610,63.9440,70.9504,101.2276
A_BRITO_RPA,LEAF_CHL,3,71.5371,65.7399,77.3578,102.0510
A_BRITO_RPA,LEAF_CHL,4,86.8628,83.4298,92.9408,109.5491
A_BRITO_RPA,LEAF_CHL,5,96.8352,88.1405,107.3722,115.9814
A_BRITO_RPA,LEAF_CHL,6,94.1676,90.7452,100.6316,
A_BRITO_RPA,LEAF_CHL,7,85.3988,80.6654,92.7320,
A_BRITO_RPA,LEAF_CHL,8,82.0182,81.2823,86.4476,
A_BRITO_RPA,LEAF_CHL,9,72.5464,70.3129,78.1454,
A_BRITO_RPA,LEAF_CHL,10,54.9805,49.1397,60.1767,
