predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
J_CONTRERAS,GNDVI,51,0.7596,0.7550,0.7643,
J_CONTRERAS,GNDVI,52,0.7670,0.7649,0.7692,
J_CONTRERAS,EVI,1,0.6734,0.6432,0.7037,0.7414
J_CONTRERAS,EVI,2,0.6916,0.6748,0.7085,0.7311
J_CONTRERAS,EVI,3,0.6773,0.6762,0.6784,0.7007
J_CONTRERAS,EVI,4,0.6892,0.6863,0.6921,0.6401
J_CONTRERAS,EVI,5,0.6867,0.6745,0.6990,0.6948
J_CONTRERAS,EVI,6,0.6894,0.6673,0.7114,0.6511
J_CONTRERAS,EVI,7,0.6790,0.6509,0.7070,0.6328
J_CONTRERAS,EVI,8,,,,0.6360
J_CONTRERAS,EVI,9,0.6681,0.6235,0.7127,0.5989
J_CONTRERAS,EVI,10,0.6572,0.6143,0.7000,0.5783
J_CONTRERAS,EVI,11,0.6237,0.5851,0.6624,0.5350
J_CONTRERAS,EVI,12,0.5916,0.5516,0.6317,0.5667
J_CONTRERAS,EVI,13,0.5737,0.5351,0.6122,0.5744
J_CONTRERAS,EVI,14,0.5779,0.5618,0.5940,0.5503
J_CONTRERAS,EVI,15,0.5730,0.5730,0.5730,0.5032
J_CONTRERAS,EVI,16,0.7186,0.7186,0.7186,
J_CONTRERAS,EVI,17,0.5619,0.5102,0.6135,0.3494
J_CONTRERAS,EVI,18,0.4948,0.4948,0.4948,0.4840
J_CONTRERAS,EVI,19,,,,
J_CONTRERAS,EVI,20,0.4889,0.4889,0.4889,0.4287
J_CONTRERAS,EVI,21,,,,0.3633
J_CONTRERAS,EVI,22,0.3116,0.3116,0.3116,0.3313
J_CONTRERAS,EVI,23,0.3002,0.3002,0.3002,
J_CONTRERAS,EVI,24,0.2152,0.2152,0.2152,0.2701
J_CONTRERAS,EVI,25,0.2670,0.2670,0.2670,
J_CONTRERAS,EVI,26,0.2052,0.1971,0.2134,
J_CONTRERAS,EVI,27,0.1912,0.1844,0.1980,
J_CONTRERAS,EVI,28,0.1851,0.1760,0.1943,
J_CONTRERAS,EVI,29,0.1835,0.1734,0.1936,
J_CONTRERAS,EVI,30,0.1431,0.1431,0.1431,
J_CONTRERAS,EVI,31,,,,
J_CONTRERAS,EVI,32,0.2365,0.1859,0.2870,
J_CONTRERAS,EVI,33,0.2448,0.2448,0.2448,
J_CONTRERAS,EVI,34,0.1380,0.1380,0.1380,
J_CONTRERAS,EVI,35,0.2036,0.2036,0.2036,
J_CONTRERAS,EVI,36,0.1179,0.1043,0.1315,
J_CONTRERAS,EVI,37,0.0916,0.0889,0.0942,
J_CONTRERAS,EVI,38,0.0790,0.0732,0.0849,
J_CONTRERAS,EVI,39,0.0837,0.0830,0.0845,
J_CONTRERAS,EVI,40,0.1061,0.1061,0.1061,
J_CONTRERAS,EVI,41,0.1594,0.1594,0.1594,
J_CONTRERAS,EVI,42,0.2397,0.2363,0.2431,
J_CONTRERAS,EVI,43,0.3522,0.3225,0.3820,
J_CONTRERAS,EVI,44,0.4331,0.4168,0.4495,
J_CONTRERAS,EVI,45,0.5457,0.5335,0.5579,
J_CONTRERAS,EVI,46,0.6227,0.6095,0.6358,
J_CONTRERAS,EVI,47,0.6699,0.6576,0.6821,
J_CONTRERAS,EVI,48,0.7263,0.7130,0.7396,
J_CONTRERAS,EVI,49,0.7300,0.7260,0.7341,
J_CONTRERAS,EVI,50,0.7699,0.7670,0.7727,
J_CONTRERAS,EVI,51,0.7509,0.7388,0.7629,
J_CONTRERAS,EVI,52,0.7368,0.7337,0.7398,
J_CONTRERAS,SAVI,1,0.5987,0.5799,0.6174,0.6579
J_CONTRERAS,SAVI,2,0.6057,0.5999,0.6115,0.6449
J_CONTRERAS,SAVI,3,0.6036,0.6007,0.6066,0.5948
J_CONTRERAS,SAVI,4,0.6026,0.6005,0.6047,0.5659
J_CONTRERAS,SAVI,5,0.6072,0.5971,0.6174,0.6168
J_CONTRERAS,SAVI,6,0.6069,0.5966,0.6172,0.5919
J_CONTRERAS,SAVI,7,0.6031,0.5861,0.6201,0.5841
J_CONTRERAS,SAVI,8,,,,0.5864
J_CONTRERAS,SAVI,9,0.5980,0.5663,0.6297,0.5548
J_CONTRERAS,SAVI,10,0.5886,0.5591,0.6181,0.5384
J_CONTRERAS,SAVI,11,0.5662,0.5332,0.5992,0.5022
J_CONTRERAS,SAVI,12,0.5411,0.5105,0.5718,0.5270
J_CONTRERAS,SAVI,13,0.5226,0.4968,0.5485,0.5353
J_CONTRERAS,SAVI,14,0.5315,0.5177,0.5453,0.5258
J_CONTRERAS,SAVI,15,0.5421,0.5421,0.5421,0.4685
J_CONTRERAS,SAVI,16,0.6455,0.6455,0.6455,
J_CONTRERAS,SAVI,17,0.5311,0.4917,0.5706,0.3326
J_CONTRERAS,SAVI,18,0.4789,0.4789,0.4789,0.4830
J_CONTRERAS,SAVI,19,,,,
J_CONTRERAS,SAVI,20,0.4881,0.4881,0.4881,0.4451
J_CONTRERAS,SAVI,21,,,,0.3955
J_CONTRERAS,SAVI,22,0.3213,0.3213,0.3213,0.3372
J_CONTRERAS,SAVI,23,0.3395,0.3395,0.3395,
J_CONTRERAS,SAVI,24,0.2434,0.2434,0.2434,0.3194
J_CONTRERAS,SAVI,25,0.3059,0.3059,0.3059,
J_CONTRERAS,SAVI,26,0.2238,0.2097,0.2378,
J_CONTRERAS,SAVI,27,0.2148,0.2070,0.2226,
J_CONTRERAS,SAVI,28,0.2079,0.1969,0.2189,
J_CONTRERAS,SAVI,29,0.2053,0.1936,0.2170,
J_CONTRERAS,SAVI,30,0.1404,0.1404,0.1404,
J_CONTRERAS,SAVI,31,,,,
J_CONTRERAS,SAVI,32,0.2428,0.1943,0.2913,
J_CONTRERAS,SAVI,33,0.2473,0.2473,0.2473,
J_CONTRERAS,SAVI,34,0.1446,0.1446,0.1446,
J_CONTRERAS,SAVI,35,0.2154,0.2154,0.2154,
J_CONTRERAS,SAVI,36,0.1269,0.1120,0.1417,
J_CONTRERAS,SAVI,37,0.0984,0.0951,0.1017,
J_CONTRERAS,SAVI,38,0.0859,0.0802,0.0917,
J_CONTRERAS,SAVI,39,0.0906,0.0886,0.0925,
J_CONTRERAS,SAVI,40,0.1111,0.1111,0.1111,
J_CONTRERAS,SAVI,41,0.1650,0.1650,0.1650,
J_CONTRERAS,SAVI,42,0.2498,0.2471,0.2526,
J_CONTRERAS,SAVI,43,0.3539,0.3230,0.3847,
J_CONTRERAS,SAVI,44,0.4213,0.4095,0.4331,
J_CONTRERAS,SAVI,45,0.5096,0.5033,0.5158,
J_CONTRERAS,SAVI,46,0.5716,0.5577,0.5855,
J_CONTRERAS,SAVI,47,0.6056,0.5968,0.6143,
J_CONTRERAS,SAVI,48,0.6439,0.6376,0.6502,
J_CONTRERAS,SAVI,49,0.6530,0.6530,0.6530,
J_CONTRERAS,SAVI,50,0.6705,0.6658,0.6751,
J_CONTRERAS,SAVI,51,0.6500,0.6431,0.6569,
J_CONTRERAS,SAVI,52,0.6462,0.6434,0.6490,
J_CONTRERAS,MSAVI,1,0.6358,0.6098,0.6618,0.7218
J_CONTRERAS,MSAVI,2,0.6436,0.6366,0.6505,0.7048
J_CONTRERAS,MSAVI,3,0.6433,0.6396,0.6470,0.6264
J_CONTRERAS,MSAVI,4,0.6400,0.6374,0.6425,0.5873
J_CONTRERAS,MSAVI,5,0.6461,0.6315,0.6608,0.6606
J_CONTRERAS,MSAVI,6,0.6454,0.6310,0.6597,0.6270
J_CONTRERAS,MSAVI,7,0.6412,0.6172,0.6652,0.6151
J_CONTRERAS,MSAVI,8,,,,0.6182
J_CONTRERAS,MSAVI,9,0.6357,0.5911,0.6802,0.5745
J_CONTRERAS,MSAVI,10,0.6222,0.5807,0.6638,0.5517
J_CONTRERAS,MSAVI,11,0.5944,0.5479,0.6410,0.5038
J_CONTRERAS,MSAVI,12,0.5598,0.5177,0.6020,0.5376
J_CONTRERAS,MSAVI,13,0.5338,0.4987,0.5688,0.5471
J_CONTRERAS,MSAVI,14,0.5481,0.5319,0.5644,0.5349
J_CONTRERAS,MSAVI,15,0.5578,0.5578,0.5578,0.4646
J_CONTRERAS,MSAVI,16,0.7110,0.7110,0.7110,
J_CONTRERAS,MSAVI,17,0.5497,0.4958,0.6035,0.3058
J_CONTRERAS,MSAVI,18,0.4739,0.4739,0.4739,0.4796
J_CONTRERAS,MSAVI,19,,,,
J_CONTRERAS,MSAVI,20,0.4864,0.4864,0.4864,0.4345
J_CONTRERAS,MSAVI,21,,,,0.3788
J_CONTRERAS,MSAVI,22,0.2957,0.2957,0.2957,0.3157
J_CONTRERAS,MSAVI,23,0.3165,0.3165,0.3165,
J_CONTRERAS,MSAVI,24,0.2179,0.2179,0.2179,0.2946
J_CONTRERAS,MSAVI,25,0.2790,0.2790,0.2790,
J_CONTRERAS,MSAVI,26,0.1974,0.1843,0.2105,
J_CONTRERAS,MSAVI,27,0.1876,0.1800,0.1953,
J_CONTRERAS,MSAVI,28,0.1811,0.1701,0.1920,
J_CONTRERAS,MSAVI,29,0.1794,0.1680,0.1907,
J_CONTRERAS,MSAVI,30,0.1184,0.1184,0.1184,
J_CONTRERAS,MSAVI,31,,,,
J_CONTRERAS,MSAVI,32,0.2181,0.1699,0.2663,
J_CONTRERAS,MSAVI,33,0.2196,0.2196,0.2196,
