predio,band,month,historical_median,historical_p25,historical_p75,value_2026
RIV,CANOPY_CHL,9,31.7102,29.7076,41.1311,
RIV,CANOPY_CHL,10,24.5505,23.1102,25.7582,
RIV,CANOPY_CHL,11,23.0754,22.5220,23.7088,
RIV,CANOPY_CHL,12,27.1241,24.3959,31.4526,
RIV,FAPAR,1,0.4459,0.4049,0.4742,0.4601
RIV,FAPAR,2,0.4385,0.4227,0.4844,0.4800
RIV,FAPAR,3,0.4344,0.4305,0.4508,0.4782
RIV,FAPAR,4,0.4575,0.4298,0.4887,0.4856
RIV,FAPAR,5,0.4942,0.4862,0.5012,0.5090
RIV,FAPAR,6,0.5377,0.5242,0.5499,
RIV,FAPAR,7,0.4879,0.4743,0.4982,
RIV,FAPAR,8,0.4863,0.4773,0.4963,
RIV,FAPAR,9,0.4183,0.3936,0.4311,
RIV,FAPAR,10,0.3812,0.3778,0.3844,
RIV,FAPAR,11,0.3914,0.3884,0.3958,
RIV,FAPAR,12,0.4183,0.4122,0.4259,
RIV,FCOVER,1,0.3722,0.3294,0.3977,0.3844
RIV,FCOVER,2,0.3534,0.3416,0.3937,0.3918
RIV,FCOVER,3,0.3440,0.3416,0.3557,0.3852
RIV,FCOVER,4,0.3557,0.3301,0.3829,0.3861
RIV,FCOVER,5,0.3902,0.3797,0.3908,0.4007
RIV,FCOVER,6,0.4188,0.4132,0.4240,
RIV,FCOVER,7,0.3801,0.3686,0.3849,
RIV,FCOVER,8,0.3919,0.3836,0.3948,
RIV,FCOVER,9,0.3408,0.3134,0.3461,
RIV,FCOVER,10,0.3062,0.3023,0.3097,
RIV,FCOVER,11,0.3255,0.3191,0.3305,
RIV,FCOVER,12,0.3506,0.3459,0.3545,
RIV,PSRI,1,0.1610,0.1594,0.1627,0.1471
RIV,PSRI,2,0.1645,0.1554,0.1729,0.1617
RIV,PSRI,3,0.1712,0.1675,0.1814,0.1615
RIV,PSRI,4,0.1555,0.1523,0.1871,0.1603
RIV,PSRI,5,0.1450,0.1415,0.1452,0.1353
RIV,PSRI,6,0.1061,0.1043,0.1150,
RIV,PSRI,7,0.1176,0.1076,0.1252,
RIV,PSRI,8,0.1262,0.1204,0.1331,
RIV,PSRI,9,0.1710,0.1303,0.1823,
RIV,PSRI,10,0.1658,0.1580,0.1735,
RIV,PSRI,11,0.1613,0.1521,0.1655,
RIV,PSRI,12,0.1666,0.1629,0.1764,
RIV,CLEAR_PIXEL_COUNT,1,1.0000,0.0000,1.0000,1.0000
RIV,CLEAR_PIXEL_COUNT,2,1.0000,1.0000,2.0000,2.0000
RIV,CLEAR_PIXEL_COUNT,3,1.0000,0.7500,2.0000,1.5000
RIV,CLEAR_PIXEL_COUNT,4,1.0000,1.0000,1.2500,1.0000
RIV,CLEAR_PIXEL_COUNT,5,0.5000,0.0000,1.0000,2.0000
RIV,CLEAR_PIXEL_COUNT,6,0.0000,0.0000,1.0000,
RIV,CLEAR_PIXEL_COUNT,7,1.0000,1.0000,1.0000,
RIV,CLEAR_PIXEL_COUNT,8,0.0000,0.0000,1.0000,
RIV,CLEAR_PIXEL_COUNT,9,1.0000,1.0000,1.2500,
RIV,CLEAR_PIXEL_COUNT,10,1.0000,0.0000,1.0000,
RIV,CLEAR_PIXEL_COUNT,11,1.0000,0.7500,1.0000,
RIV,CLEAR_PIXEL_COUNT,12,1.0000,1.0000,2.0000,
