predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
V_SIEBENTHAL,MNDWI,44,-0.0582,-0.0582,-0.0582,
V_SIEBENTHAL,MNDWI,45,-0.0568,-0.0580,-0.0557,
V_SIEBENTHAL,MNDWI,46,-0.0575,-0.0579,-0.0571,
V_SIEBENTHAL,MNDWI,47,-0.0579,-0.0580,-0.0579,
V_SIEBENTHAL,MNDWI,48,-0.0563,-0.0563,-0.0563,
V_SIEBENTHAL,MNDWI,49,-0.0571,-0.0579,-0.0564,
V_SIEBENTHAL,MNDWI,50,-0.0569,-0.0580,-0.0558,
V_SIEBENTHAL,MNDWI,51,-0.0549,-0.0557,-0.0540,
V_SIEBENTHAL,MNDWI,52,-0.0566,-0.0570,-0.0562,
V_SIEBENTHAL,GNDVI,1,0.0563,0.0557,0.0570,0.0508
V_SIEBENTHAL,GNDVI,2,0.0567,0.0563,0.0571,0.0513
V_SIEBENTHAL,GNDVI,3,0.0562,0.0552,0.0571,0.0506
V_SIEBENTHAL,GNDVI,4,0.0540,0.0535,0.0545,0.0474
V_SIEBENTHAL,GNDVI,5,0.0555,0.0554,0.0557,0.0499
V_SIEBENTHAL,GNDVI,6,0.0564,0.0563,0.0566,0.0520
V_SIEBENTHAL,GNDVI,7,0.0572,0.0572,0.0572,0.0517
V_SIEBENTHAL,GNDVI,8,0.0563,0.0563,0.0563,0.0515
V_SIEBENTHAL,GNDVI,9,0.0575,0.0564,0.0587,0.0507
V_SIEBENTHAL,GNDVI,10,0.0579,0.0569,0.0590,0.0511
V_SIEBENTHAL,GNDVI,11,0.0555,0.0540,0.0569,0.0507
V_SIEBENTHAL,GNDVI,12,0.0536,0.0535,0.0537,0.0520
V_SIEBENTHAL,GNDVI,13,0.0508,0.0504,0.0511,0.0533
V_SIEBENTHAL,GNDVI,14,0.0563,0.0556,0.0569,0.0525
V_SIEBENTHAL,GNDVI,15,0.0581,0.0581,0.0581,0.0531
V_SIEBENTHAL,GNDVI,16,0.0592,0.0592,0.0592,0.0407
V_SIEBENTHAL,GNDVI,17,0.0559,0.0559,0.0560,0.0521
V_SIEBENTHAL,GNDVI,18,0.0563,0.0563,0.0563,0.0557
V_SIEBENTHAL,GNDVI,19,0.0493,0.0493,0.0493,0.0564
V_SIEBENTHAL,GNDVI,20,0.0555,0.0547,0.0563,0.0518
V_SIEBENTHAL,GNDVI,21,,,,0.0485
V_SIEBENTHAL,GNDVI,22,0.0664,0.0617,0.0711,0.0378
V_SIEBENTHAL,GNDVI,23,0.0513,0.0513,0.0513,
V_SIEBENTHAL,GNDVI,24,0.0557,0.0557,0.0557,0.0446
V_SIEBENTHAL,GNDVI,25,0.0479,0.0479,0.0479,
V_SIEBENTHAL,GNDVI,26,0.0479,0.0460,0.0498,
V_SIEBENTHAL,GNDVI,27,0.0504,0.0488,0.0521,
V_SIEBENTHAL,GNDVI,28,0.0488,0.0473,0.0502,
V_SIEBENTHAL,GNDVI,29,0.0524,0.0515,0.0533,
V_SIEBENTHAL,GNDVI,30,0.0419,0.0419,0.0419,
V_SIEBENTHAL,GNDVI,31,,,,
V_SIEBENTHAL,GNDVI,32,0.0508,0.0478,0.0539,
V_SIEBENTHAL,GNDVI,33,,,,
V_SIEBENTHAL,GNDVI,34,0.0530,0.0526,0.0535,
V_SIEBENTHAL,GNDVI,35,0.0611,0.0611,0.0611,
V_SIEBENTHAL,GNDVI,36,0.0496,0.0483,0.0509,
V_SIEBENTHAL,GNDVI,37,0.0457,0.0438,0.0475,
V_SIEBENTHAL,GNDVI,38,0.0449,0.0448,0.0450,
V_SIEBENTHAL,GNDVI,39,0.0428,0.0428,0.0428,
V_SIEBENTHAL,GNDVI,40,0.0477,0.0477,0.0477,
V_SIEBENTHAL,GNDVI,41,0.0454,0.0454,0.0454,
V_SIEBENTHAL,GNDVI,42,0.0491,0.0479,0.0502,
V_SIEBENTHAL,GNDVI,43,0.0526,0.0524,0.0529,
V_SIEBENTHAL,GNDVI,44,0.0531,0.0531,0.0531,
V_SIEBENTHAL,GNDVI,45,0.0503,0.0496,0.0509,
V_SIEBENTHAL,GNDVI,46,0.0526,0.0526,0.0526,
V_SIEBENTHAL,GNDVI,47,0.0542,0.0538,0.0546,
V_SIEBENTHAL,GNDVI,48,0.0544,0.0534,0.0554,
V_SIEBENTHAL,GNDVI,49,0.0552,0.0538,0.0566,
V_SIEBENTHAL,GNDVI,50,0.0562,0.0549,0.0574,
V_SIEBENTHAL,GNDVI,51,0.0539,0.0518,0.0560,
V_SIEBENTHAL,GNDVI,52,0.0527,0.0515,0.0540,
V_SIEBENTHAL,EVI,1,0.0318,0.0308,0.0328,0.0240
V_SIEBENTHAL,EVI,2,0.0320,0.0318,0.0322,0.0226
V_SIEBENTHAL,EVI,3,0.0293,0.0288,0.0298,0.0223
V_SIEBENTHAL,EVI,4,0.0293,0.0292,0.0295,0.0224
V_SIEBENTHAL,EVI,5,0.0276,0.0273,0.0278,0.0251
V_SIEBENTHAL,EVI,6,0.0278,0.0275,0.0282,0.0218
V_SIEBENTHAL,EVI,7,0.0287,0.0283,0.0292,0.0214
V_SIEBENTHAL,EVI,8,0.0283,0.0283,0.0283,0.0217
V_SIEBENTHAL,EVI,9,0.0280,0.0264,0.0296,0.0209
V_SIEBENTHAL,EVI,10,0.0277,0.0262,0.0293,0.0209
V_SIEBENTHAL,EVI,11,0.0260,0.0252,0.0268,0.0206
V_SIEBENTHAL,EVI,12,0.0238,0.0238,0.0239,0.0210
V_SIEBENTHAL,EVI,13,0.0230,0.0228,0.0231,0.0226
V_SIEBENTHAL,EVI,14,0.0241,0.0234,0.0248,0.0212
V_SIEBENTHAL,EVI,15,0.0236,0.0236,0.0236,0.0208
V_SIEBENTHAL,EVI,16,0.0232,0.0232,0.0232,0.0221
V_SIEBENTHAL,EVI,17,0.0224,0.0220,0.0227,0.0211
V_SIEBENTHAL,EVI,18,0.0210,0.0210,0.0210,0.0194
V_SIEBENTHAL,EVI,19,0.0228,0.0228,0.0228,0.0210
V_SIEBENTHAL,EVI,20,0.0204,0.0202,0.0206,0.0174
V_SIEBENTHAL,EVI,21,,,,0.0153
V_SIEBENTHAL,EVI,22,0.0118,0.0097,0.0139,0.0170
V_SIEBENTHAL,EVI,23,0.0142,0.0142,0.0142,
V_SIEBENTHAL,EVI,24,0.0129,0.0129,0.0129,0.0063
V_SIEBENTHAL,EVI,25,0.0131,0.0131,0.0131,
V_SIEBENTHAL,EVI,26,0.0124,0.0124,0.0125,
V_SIEBENTHAL,EVI,27,0.0126,0.0124,0.0129,
V_SIEBENTHAL,EVI,28,0.0136,0.0135,0.0137,
V_SIEBENTHAL,EVI,29,0.0146,0.0145,0.0148,
V_SIEBENTHAL,EVI,30,0.0167,0.0167,0.0167,
V_SIEBENTHAL,EVI,31,,,,
V_SIEBENTHAL,EVI,32,0.0257,0.0245,0.0269,
V_SIEBENTHAL,EVI,33,,,,
V_SIEBENTHAL,EVI,34,0.0217,0.0200,0.0234,
V_SIEBENTHAL,EVI,35,0.0343,0.0343,0.0343,
V_SIEBENTHAL,EVI,36,0.0211,0.0185,0.0237,
V_SIEBENTHAL,EVI,37,0.0179,0.0169,0.0188,
V_SIEBENTHAL,EVI,38,0.0147,0.0143,0.0151,
V_SIEBENTHAL,EVI,39,0.0166,0.0165,0.0166,
V_SIEBENTHAL,EVI,40,0.0186,0.0186,0.0186,
V_SIEBENTHAL,EVI,41,0.0172,0.0172,0.0172,
V_SIEBENTHAL,EVI,42,0.0219,0.0201,0.0237,
V_SIEBENTHAL,EVI,43,0.0246,0.0238,0.0255,
V_SIEBENTHAL,EVI,44,0.0265,0.0265,0.0265,
V_SIEBENTHAL,EVI,45,0.0244,0.0233,0.0254,
V_SIEBENTHAL,EVI,46,0.0266,0.0264,0.0268,
V_SIEBENTHAL,EVI,47,0.0280,0.0278,0.0282,
V_SIEBENTHAL,EVI,48,0.0296,0.0290,0.0302,
V_SIEBENTHAL,EVI,49,0.0292,0.0270,0.0314,
V_SIEBENTHAL,EVI,50,0.0309,0.0285,0.0332,
V_SIEBENTHAL,EVI,51,0.0301,0.0273,0.0329,
V_SIEBENTHAL,EVI,52,0.0266,0.0249,0.0283,
V_SIEBENTHAL,SAVI,1,0.0306,0.0297,0.0315,0.0238
V_SIEBENTHAL,SAVI,2,0.0306,0.0306,0.0307,0.0226
V_SIEBENTHAL,SAVI,3,0.0288,0.0281,0.0295,0.0222
V_SIEBENTHAL,SAVI,4,0.0281,0.0279,0.0283,0.0220
V_SIEBENTHAL,SAVI,5,0.0275,0.0273,0.0277,0.0238
V_SIEBENTHAL,SAVI,6,0.0277,0.0276,0.0279,0.0222
V_SIEBENTHAL,SAVI,7,0.0286,0.0283,0.0288,0.0221
V_SIEBENTHAL,SAVI,8,0.0277,0.0277,0.0277,0.0222
V_SIEBENTHAL,SAVI,9,0.0280,0.0266,0.0293,0.0214
V_SIEBENTHAL,SAVI,10,0.0277,0.0265,0.0290,0.0214
V_SIEBENTHAL,SAVI,11,0.0261,0.0251,0.0272,0.0212
V_SIEBENTHAL,SAVI,12,0.0241,0.0240,0.0242,0.0214
V_SIEBENTHAL,SAVI,13,0.0229,0.0228,0.0230,0.0230
V_SIEBENTHAL,SAVI,14,0.0245,0.0240,0.0251,0.0220
V_SIEBENTHAL,SAVI,15,0.0244,0.0244,0.0244,0.0214
V_SIEBENTHAL,SAVI,16,0.0243,0.0243,0.0243,0.0206
V_SIEBENTHAL,SAVI,17,0.0233,0.0230,0.0235,0.0217
V_SIEBENTHAL,SAVI,18,0.0218,0.0218,0.0218,0.0207
V_SIEBENTHAL,SAVI,19,0.0224,0.0224,0.0224,0.0216
V_SIEBENTHAL,SAVI,20,0.0213,0.0210,0.0215,0.0185
V_SIEBENTHAL,SAVI,21,,,,0.0165
V_SIEBENTHAL,SAVI,22,0.0135,0.0113,0.0156,0.0159
V_SIEBENTHAL,SAVI,23,0.0157,0.0157,0.0157,
V_SIEBENTHAL,SAVI,24,0.0142,0.0142,0.0142,0.0073
V_SIEBENTHAL,SAVI,25,0.0141,0.0141,0.0141,
V_SIEBENTHAL,SAVI,26,0.0134,0.0133,0.0134,
V_SIEBENTHAL,SAVI,27,0.0138,0.0135,0.0142,
V_SIEBENTHAL,SAVI,28,0.0147,0.0147,0.0148,
V_SIEBENTHAL,SAVI,29,0.0161,0.0159,0.0163,
V_SIEBENTHAL,SAVI,30,0.0162,0.0162,0.0162,
V_SIEBENTHAL,SAVI,31,,,,
V_SIEBENTHAL,SAVI,32,0.0248,0.0233,0.0262,
V_SIEBENTHAL,SAVI,33,,,,
V_SIEBENTHAL,SAVI,34,0.0219,0.0205,0.0233,
V_SIEBENTHAL,SAVI,35,0.0339,0.0339,0.0339,
V_SIEBENTHAL,SAVI,36,0.0213,0.0189,0.0237,
V_SIEBENTHAL,SAVI,37,0.0181,0.0170,0.0192,
V_SIEBENTHAL,SAVI,38,0.0154,0.0151,0.0157,
V_SIEBENTHAL,SAVI,39,0.0165,0.0164,0.0166,
V_SIEBENTHAL,SAVI,40,0.0189,0.0189,0.0189,
V_SIEBENTHAL,SAVI,41,0.0177,0.0177,0.0177,
V_SIEBENTHAL,SAVI,42,0.0220,0.0204,0.0235,
V_SIEBENTHAL,SAVI,43,0.0247,0.0242,0.0252,
V_SIEBENTHAL,SAVI,44,0.0263,0.0263,0.0263,
V_SIEBENTHAL,SAVI,45,0.0240,0.0233,0.0247,
V_SIEBENTHAL,SAVI,46,0.0261,0.0259,0.0263,
V_SIEBENTHAL,SAVI,47,0.0275,0.0272,0.0278,
V_SIEBENTHAL,SAVI,48,0.0287,0.0279,0.0295,
V_SIEBENTHAL,SAVI,49,0.0288,0.0269,0.0306,
V_SIEBENTHAL,SAVI,50,0.0298,0.0278,0.0317,
V_SIEBENTHAL,SAVI,51,0.0288,0.0262,0.0315,
V_SIEBENTHAL,SAVI,52,0.0261,0.0247,0.0276,
V_SIEBENTHAL,MSAVI,1,0.0278,0.0268,0.0287,0.0209
